clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,20
AJM,Tlalpan,BUENA,PM10,28
BJU,Benito Juárez,BUENA,PM10,29
CAM,Azcapotzalco,BUENA,O3,11
CCA,Coyoacán,BUENA,O3,11
COY,Coyoacán,BUENA,NO2,12
CUA,Cuajimalpa,BUENA,PM10,30
GAM,Gustavo A. Madero,BUENA,O3,11
HGM,Cuauhtémoc,BUENA,PM10,30
IZT,Iztacalco,BUENA,PM10,31
MER,Venustiano Carranza,BUENA,PM10,40
MGH,Miguel Hidalgo,BUENA,PM10,30
MPA,Milpa Alta,BUENA,O3,19
PED,Álvaro Obregón,BUENA,NO2,10
SFE,Cuajimalpa,BUENA,NO2,10
SJA,Gustavo A. Madero,BUENA,O3,13
TAH,Tláhuac,BUENA,PM10,28
UAX,Coyoacán,BUENA,O3,16
UIZ,Iztapalapa,BUENA,PM10,35
ACO,Acolman,BUENA,PM10,38
ATI,Atizapán,BUENA,PM10,50
CHO,Chalco,BUENA,PM10,34
CUT,Tepotzotlán,REGULAR,PM10,64
FAC,Naucalpan,BUENA,PM10,38
INN,Ocoyoacac,BUENA,O3,16
LLA,Ecatepec,BUENA,O3,17
LPR,Anexo de Tlalnepantla,BUENA,O3,9
MON,Texcoco,BUENA,O3,17
NEZ,Nezahualcóyotl,BUENA,O3,17
SAG,Ecatepec,BUENA,PM10,41
TLA,Tlalnepantla,REGULAR,PM10,57
TLI,Tultitlán,REGULAR,PM10,61
VIF,Coacalco,REGULAR,PM10,61
XAL,Ecatepec,REGULAR,PM10,60
