clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,31
AJM,Tlalpan,BUENA,O3,35
BJU,Benito Juárez,BUENA,PM10,29
CAM,Azcapotzalco,BUENA,PM10,39
CCA,Coyoacán,BUENA,O3,24
COY,Coyoacán,BUENA,NO2,7
CUA,Cuajimalpa,BUENA,O3,31
GAM,Gustavo A. Madero,BUENA,O3,25
HGM,Cuauhtémoc,BUENA,PM10,29
IZT,Iztacalco,BUENA,O3,27
MER,Venustiano Carranza,BUENA,PM10,40
MGH,Miguel Hidalgo,BUENA,PM10,28
MPA,Milpa Alta,BUENA,O3,34
PED,Álvaro Obregón,BUENA,O3,26
SFE,Cuajimalpa,BUENA,O3,31
SJA,Gustavo A. Madero,BUENA,O3,22
TAH,Tláhuac,BUENA,PM10,19
UAX,Coyoacán,BUENA,O3,28
UIZ,Iztapalapa,BUENA,PM10,35
ACO,Acolman,BUENA,PM10,34
ATI,Atizapán,BUENA,PM10,33
CHO,Chalco,BUENA,O3,31
CUT,Tepotzotlán,BUENA,PM10,49
FAC,Naucalpan,BUENA,O3,31
INN,Ocoyoacac,BUENA,O3,32
LLA,Ecatepec,BUENA,O3,22
LPR,Anexo de Tlalnepantla,BUENA,O3,24
MON,Texcoco,BUENA,O3,26
NEZ,Nezahualcóyotl,BUENA,O3,21
SAG,Ecatepec,BUENA,PM10,43
TLA,Tlalnepantla,BUENA,PM10,48
TLI,Tultitlán,BUENA,PM10,45
VIF,Coacalco,REGULAR,PM10,55
XAL,Ecatepec,REGULAR,PM10,52
